series_id,model_class,model,scaling,train_length,test_length,mae,rmse,smape,mase
M23527,baseline,AutoETS,robust,288,18,9.235240704879288,11.877955484258809,0.4190186886274102,0.297998063312876
M23701,baseline,AutoETS,robust,166,18,84.26890155488526,106.93707920485701,1.39333108185301,0.36743666820276294
M23910,baseline,AutoETS,robust,432,18,244.8833866078295,271.9824769910196,2.4533237212693684,1.593426342196353
M24261,baseline,AutoETS,robust,206,18,244.92313597629632,291.54736271677655,10.472240053813085,0.7472246590075151
M24808,baseline,AutoETS,robust,432,18,10.375119159577606,13.11994069592574,0.7472668362507436,0.5058769255055776
M24868,baseline,AutoETS,robust,432,18,143.20764692610652,176.10311816003053,2.0124220319829855,0.8553640391717419
M24899,baseline,AutoETS,robust,316,18,265.93966163192636,353.36562712551125,7.816943718326057,0.5498697135443328
M24912,baseline,AutoETS,robust,414,18,12.085101826422918,14.521624242105473,0.5479063388321886,0.49461948523328625
M27494,baseline,AutoETS,robust,564,18,235.30998911455475,270.17923829130086,11.009575170581707,2.9789490170684183
M27652,baseline,AutoETS,robust,277,18,111.94444457443534,130.7718540316734,7.846993172308116,2.8134747545737255
M27697,baseline,AutoETS,robust,97,18,97.83579975998403,151.19100863929532,5.728927311473167,0.49004378194452813
M2848,baseline,AutoETS,robust,145,18,1304.3700776790063,1477.043064291875,33.95461304361066,2.67785705535518
M29440,baseline,AutoETS,robust,288,18,45.24840822761223,49.726252414209505,4.528033409845205,1.2916083018741313
M29715,baseline,AutoETS,robust,288,18,69.53122627130928,71.69266587575228,4.756012266047541,1.6789692432967072
M3004,baseline,AutoETS,robust,181,18,359.109577231115,452.84331095717624,9.327306562059569,1.1687918835254394
M30109,baseline,AutoETS,robust,156,18,62.0888160361511,77.57177984399338,1.4401510935474446,0.45384718320841416
M30295,baseline,AutoETS,robust,193,18,32.466880233337264,37.891963459184865,2.1533272316475696,0.7298836984177746
M33119,baseline,AutoETS,robust,64,18,1949.2837978649186,2361.661461627701,35.52646339201362,0.42884598868423907
